current_time,detector_temperature,backside_temperature
2023-12-28 17:00:30,-70,34
2023-12-28 17:00:40,-70,34
2023-12-28 17:00:51,-70,34
2023-12-28 17:01:01,-70,34
2023-12-28 17:01:11,-70,34
2023-12-28 17:01:22,-70,34
2023-12-28 17:01:32,-70,34
2023-12-28 17:01:42,-70,34
2023-12-28 17:01:53,-70,34
2023-12-28 17:02:03,-70,34
2023-12-28 17:02:14,-70,34
2023-12-28 17:02:24,-70,34
2023-12-28 17:02:34,-70,34
2023-12-28 17:02:45,-70,34
2023-12-28 17:02:55,-70,34
2023-12-28 17:03:05,-70,34
2023-12-28 17:03:16,-70,34
2023-12-28 17:03:26,-70,34
2023-12-28 17:03:36,-70,34
2023-12-28 17:03:47,-70,34
2023-12-28 17:03:57,-70,34
2023-12-28 17:04:07,-70,34
2023-12-28 17:04:18,-70,34
2023-12-28 17:04:28,-70,34
2023-12-28 17:04:38,-70,34
2023-12-28 17:04:49,-70,34
2023-12-28 17:04:59,-70,34
2023-12-28 17:05:09,-70,34
2023-12-28 17:05:20,-70,34
2023-12-28 17:05:30,-70,34
2023-12-28 17:05:40,-70,34
2023-12-28 17:05:51,-70,34
2023-12-28 17:06:01,-70,34
2023-12-28 17:06:12,-70,34
2023-12-28 17:06:22,-70,34
2023-12-28 17:06:32,-70,34
2023-12-28 17:06:43,-70,34
2023-12-28 17:06:53,-70,34
2023-12-28 17:07:03,-70,34
2023-12-28 17:07:14,-70,34
2023-12-28 17:07:24,-70,34
2023-12-28 17:07:34,-70,34
2023-12-28 17:07:45,-70,34
2023-12-28 17:07:55,-70,34
2023-12-28 17:08:05,-70,34
2023-12-28 17:08:16,-70,34
2023-12-28 17:08:26,-70,34
2023-12-28 17:08:36,-70,34
2023-12-28 17:08:47,-70,34
2023-12-28 17:08:57,-70,34
2023-12-28 17:09:07,-70,34
2023-12-28 17:09:18,-70,35
2023-12-28 17:09:28,-70,35
2023-12-28 17:09:38,-70,35
2023-12-28 17:09:49,-70,35
2023-12-28 17:09:59,-70,35
2023-12-28 17:10:09,-70,35
2023-12-28 17:10:20,-70,35
2023-12-28 17:10:30,-70,35
2023-12-28 17:10:41,-70,35
2023-12-28 17:10:51,-70,35
2023-12-28 17:11:01,-70,35
2023-12-28 17:11:11,-70,35
2023-12-28 17:11:22,-70,35
2023-12-28 17:11:32,-70,35
2023-12-28 17:11:43,-70,35
2023-12-28 17:11:53,-70,35
2023-12-28 17:12:03,-70,35
2023-12-28 17:12:14,-70,35
2023-12-28 17:12:24,-70,35
2023-12-28 17:12:34,-70,35
2023-12-28 17:12:44,-70,35
2023-12-28 17:12:55,-70,35
2023-12-28 17:13:05,-70,35
2023-12-28 17:13:15,-70,35
2023-12-28 17:13:26,-70,35
2023-12-28 17:13:36,-70,35
2023-12-28 17:13:46,-70,35
2023-12-28 17:13:57,-70,35
2023-12-28 17:14:07,-70,35
2023-12-28 17:14:17,-70,35
2023-12-28 17:14:28,-70,35
2023-12-28 17:14:38,-70,35
2023-12-28 17:14:49,-70,35
2023-12-28 17:14:59,-70,35
2023-12-28 17:15:09,-70,35
2023-12-28 17:15:20,-70,35
2023-12-28 17:15:30,-70,35
2023-12-28 17:15:40,-70,35
2023-12-28 17:15:51,-70,35
2023-12-28 17:16:01,-70,35
2023-12-28 17:16:11,-70,35
2023-12-28 17:16:22,-69,34
2023-12-28 17:16:32,-67,33
2023-12-28 17:16:42,-64,33
2023-12-28 17:16:53,-61,33
2023-12-28 17:17:03,-58,33
2023-12-28 17:17:13,-58,33
2023-12-28 17:17:24,-58,34
2023-12-28 17:17:34,-58,34
2023-12-28 17:17:45,-59,34
2023-12-28 17:17:55,-60,34
2023-12-28 17:18:05,-60,34
2023-12-28 17:18:16,-61,34
2023-12-28 17:18:26,-61,34
2023-12-28 17:18:36,-60,34
2023-12-28 17:18:47,-60,34
2023-12-28 17:18:57,-60,34
2023-12-28 17:19:07,-60,34
2023-12-28 17:19:18,-60,34
2023-12-28 17:19:28,-60,34
2023-12-28 17:19:38,-60,34
2023-12-28 17:19:49,-60,34
2023-12-28 17:19:59,-60,34
2023-12-28 17:20:09,-60,34
2023-12-28 17:20:20,-60,34
2023-12-28 17:20:30,-60,34
2023-12-28 17:20:40,-60,33
2023-12-28 17:20:51,-60,33
2023-12-28 17:21:01,-60,33
2023-12-28 17:21:12,-60,33
2023-12-28 17:21:22,-60,33
2023-12-28 17:21:32,-60,33
2023-12-28 17:21:43,-60,33
2023-12-28 17:21:53,-60,33
2023-12-28 17:22:03,-60,33
2023-12-28 17:22:14,-60,33
2023-12-28 17:22:24,-60,34
2023-12-28 17:22:34,-60,34
2023-12-28 17:22:45,-60,34
2023-12-28 17:22:55,-60,34
2023-12-28 17:23:05,-60,34
2023-12-28 17:23:16,-60,34
2023-12-28 17:23:26,-60,34
2023-12-28 17:23:36,-60,34
2023-12-28 17:23:47,-60,33
2023-12-28 17:23:57,-60,34
2023-12-28 17:24:07,-60,33
2023-12-28 17:24:18,-60,34
2023-12-28 17:24:28,-60,34
2023-12-28 17:24:38,-60,33
2023-12-28 17:24:49,-60,33
2023-12-28 17:24:59,-60,34
2023-12-28 17:25:09,-60,34
2023-12-28 17:25:20,-60,34
2023-12-28 17:25:30,-60,34
2023-12-28 17:25:40,-60,34
2023-12-28 17:25:51,-60,34
2023-12-28 17:26:01,-60,34
2023-12-28 17:26:12,-60,34
2023-12-28 17:26:22,-60,34
2023-12-28 17:26:32,-60,34
2023-12-28 17:26:43,-60,34
2023-12-28 17:26:53,-60,34
2023-12-28 17:27:03,-60,34
2023-12-28 17:27:14,-60,34
2023-12-28 17:27:24,-60,34
2023-12-28 17:27:35,-60,34
2023-12-28 17:27:45,-60,34
2023-12-28 17:27:55,-60,34
2023-12-28 17:28:06,-60,34
2023-12-28 17:28:16,-60,34
2023-12-28 17:28:26,-60,34
2023-12-28 17:28:37,-60,34
2023-12-28 17:28:47,-60,34
2023-12-28 17:28:57,-60,34
2023-12-28 17:29:08,-60,34
2023-12-28 17:29:18,-60,34
2023-12-28 17:29:28,-60,34
2023-12-28 17:29:39,-60,34
2023-12-28 17:29:49,-60,34
2023-12-28 17:29:59,-60,34
2023-12-28 17:30:10,-60,34
2023-12-28 17:30:20,-60,34
2023-12-28 17:30:31,-60,34
2023-12-28 17:30:41,-60,34
2023-12-28 17:30:51,-60,34
2023-12-28 17:31:02,-60,34
2023-12-28 17:31:12,-60,34
2023-12-28 17:31:22,-60,34
2023-12-28 17:31:33,-60,34
2023-12-28 17:31:43,-60,33
2023-12-28 17:31:54,-60,33
2023-12-28 17:32:04,-60,33
2023-12-28 17:32:14,-60,33
2023-12-28 17:32:25,-60,33
2023-12-28 17:32:35,-60,33
2023-12-28 17:32:46,-60,34
2023-12-28 17:32:56,-60,34
2023-12-28 17:33:06,-60,34
2023-12-28 17:33:17,-60,34
2023-12-28 17:33:27,-60,34
2023-12-28 17:33:37,-60,34
2023-12-28 17:33:48,-60,34
2023-12-28 17:33:58,-60,34
2023-12-28 17:34:08,-60,34
2023-12-28 17:34:19,-60,34
2023-12-28 17:34:29,-60,34
2023-12-28 17:34:40,-60,34
2023-12-28 17:34:50,-60,34
2023-12-28 17:35:00,-60,34
2023-12-28 17:35:11,-60,34
2023-12-28 17:35:21,-60,34
2023-12-28 17:35:31,-60,34
2023-12-28 17:35:42,-60,34
2023-12-28 17:35:52,-60,34
2023-12-28 17:36:02,-60,34
2023-12-28 17:36:13,-60,34
2023-12-28 17:36:23,-60,34
2023-12-28 17:36:33,-60,34
2023-12-28 17:36:44,-60,34
2023-12-28 17:36:54,-60,34
2023-12-28 17:37:05,-60,34
2023-12-28 17:37:15,-60,34
2023-12-28 17:37:25,-60,34
2023-12-28 17:37:36,-60,34
2023-12-28 17:37:46,-60,34
2023-12-28 17:37:56,-60,34
2023-12-28 17:38:07,-60,34
2023-12-28 17:38:17,-60,34
2023-12-28 17:38:27,-60,34
2023-12-28 17:38:38,-60,34
2023-12-28 17:38:48,-60,34
2023-12-28 17:38:58,-60,34
2023-12-28 17:39:09,-60,34
2023-12-28 17:39:19,-60,34
2023-12-28 17:39:29,-60,34
2023-12-28 17:39:40,-60,34
2023-12-28 17:39:50,-60,34
2023-12-28 17:40:00,-60,34
2023-12-28 17:40:11,-60,34
2023-12-28 17:40:21,-60,33
2023-12-28 17:40:31,-60,33
2023-12-28 17:40:42,-60,33
2023-12-28 17:40:52,-60,33
2023-12-28 17:41:02,-60,33
2023-12-28 17:41:13,-60,33
2023-12-28 17:41:23,-60,33
2023-12-28 17:41:33,-60,33
2023-12-28 17:41:44,-60,33
2023-12-28 17:41:54,-60,33
2023-12-28 17:42:05,-60,33
2023-12-28 17:42:15,-60,33
2023-12-28 17:42:25,-60,33
2023-12-28 17:42:36,-60,33
2023-12-28 17:42:46,-60,33
2023-12-28 17:42:56,-60,33
2023-12-28 17:43:07,-60,33
2023-12-28 17:43:17,-60,33
2023-12-28 17:43:27,-60,33
2023-12-28 17:43:38,-60,33
2023-12-28 17:43:48,-60,33
2023-12-28 17:43:58,-60,33
2023-12-28 17:44:09,-60,33
2023-12-28 17:44:19,-60,32
2023-12-28 17:44:29,-60,32
2023-12-28 17:44:40,-60,32
2023-12-28 17:44:50,-60,32
2023-12-28 17:45:01,-60,32
2023-12-28 17:45:11,-60,32
2023-12-28 17:45:21,-60,32
2023-12-28 17:45:31,-60,32
2023-12-28 17:45:42,-60,32
2023-12-28 17:45:52,-60,32
2023-12-28 17:46:03,-60,32
2023-12-28 17:46:13,-60,32
2023-12-28 17:46:23,-60,32
2023-12-28 17:46:34,-60,32
2023-12-28 17:46:44,-60,32
2023-12-28 17:46:54,-60,32
2023-12-28 17:47:05,-60,32
2023-12-28 17:47:15,-60,32
2023-12-28 17:47:25,-60,32
2023-12-28 17:47:36,-60,32
2023-12-28 17:47:46,-60,32
2023-12-28 17:47:56,-300,-300
2023-12-28 17:48:06,-300,-300
