current_time,detector_temperature,backside_temperature
2024-01-01 15:36:49,-63,41
2024-01-01 15:36:59,-64,40
2024-01-01 15:37:09,-64,38
2024-01-01 15:37:20,-62,39
2024-01-01 15:37:30,-62,40
2024-01-01 15:37:40,-63,41
2024-01-01 15:37:51,-65,42
2024-01-01 15:38:01,-67,42
2024-01-01 15:38:11,-68,42
2024-01-01 15:38:22,-69,43
2024-01-01 15:38:32,-71,43
2024-01-01 15:38:42,-71,43
2024-01-01 15:38:53,-72,42
2024-01-01 15:39:03,-72,42
2024-01-01 15:39:14,-72,42
2024-01-01 15:39:24,-71,41
2024-01-01 15:39:34,-71,41
2024-01-01 15:39:45,-70,41
2024-01-01 15:39:55,-70,41
2024-01-01 15:40:05,-70,41
2024-01-01 15:40:15,-70,41
2024-01-01 15:40:26,-70,41
2024-01-01 15:40:36,-70,41
2024-01-01 15:40:47,-70,41
2024-01-01 15:40:57,-70,41
2024-01-01 15:41:07,-70,41
2024-01-01 15:41:18,-70,41
2024-01-01 15:41:28,-70,41
2024-01-01 15:41:38,-70,41
2024-01-01 15:41:48,-70,41
2024-01-01 15:41:59,-70,41
2024-01-01 15:42:09,-70,41
2024-01-01 15:42:20,-70,41
2024-01-01 15:42:30,-70,41
2024-01-01 15:42:40,-70,41
2024-01-01 15:42:51,-70,41
2024-01-01 15:43:01,-70,41
2024-01-01 15:43:11,-70,41
2024-01-01 15:43:22,-70,41
2024-01-01 15:43:32,-70,41
2024-01-01 15:43:43,-70,41
2024-01-01 15:43:53,-70,41
2024-01-01 15:44:03,-70,41
2024-01-01 15:44:14,-70,41
2024-01-01 15:44:24,-70,41
2024-01-01 15:44:34,-70,41
2024-01-01 15:44:45,-70,41
2024-01-01 15:44:55,-70,41
2024-01-01 15:45:05,-70,41
2024-01-01 15:45:16,-70,41
2024-01-01 15:45:26,-70,41
2024-01-01 15:45:37,-70,41
2024-01-01 15:45:47,-70,41
2024-01-01 15:45:57,-70,41
2024-01-01 15:46:08,-70,41
2024-01-01 15:46:18,-70,41
2024-01-01 15:46:29,-70,41
2024-01-01 15:46:39,-70,41
2024-01-01 15:46:49,-70,41
2024-01-01 15:47:00,-70,41
2024-01-01 15:47:10,-70,41
2024-01-01 15:47:20,-70,41
2024-01-01 15:47:30,-70,41
2024-01-01 15:47:41,-70,41
2024-01-01 15:47:51,-70,41
2024-01-01 15:48:02,-70,41
2024-01-01 15:48:12,-70,41
2024-01-01 15:48:22,-70,41
2024-01-01 15:48:32,-70,41
2024-01-01 15:48:43,-70,41
2024-01-01 15:48:53,-70,41
2024-01-01 15:49:04,-70,41
2024-01-01 15:49:14,-70,41
2024-01-01 15:49:24,-70,41
2024-01-01 15:49:35,-70,41
2024-01-01 15:49:45,-70,41
2024-01-01 15:49:55,-70,41
2024-01-01 15:50:06,-70,41
2024-01-01 15:50:16,-70,41
2024-01-01 15:50:26,-70,41
2024-01-01 15:50:37,-70,41
2024-01-01 15:50:47,-70,41
2024-01-01 15:50:57,-70,41
2024-01-01 15:51:08,-70,41
2024-01-01 15:51:18,-70,41
2024-01-01 15:51:28,-70,41
2024-01-01 15:51:39,-70,41
2024-01-01 15:51:49,-70,41
2024-01-01 15:52:00,-70,41
2024-01-01 15:52:10,-70,41
2024-01-01 15:52:20,-70,41
2024-01-01 15:52:31,-70,41
2024-01-01 15:52:41,-70,41
2024-01-01 15:52:52,-70,41
2024-01-01 15:53:02,-70,41
2024-01-01 15:53:12,-70,41
2024-01-01 15:53:23,-70,41
2024-01-01 15:53:33,-70,41
2024-01-01 15:53:43,-70,41
2024-01-01 15:53:54,-70,41
2024-01-01 15:54:04,-70,41
2024-01-01 15:54:14,-70,41
2024-01-01 15:54:25,-70,41
2024-01-01 15:54:35,-70,41
2024-01-01 15:54:45,-70,41
2024-01-01 15:54:56,-70,41
2024-01-01 15:55:06,-70,41
2024-01-01 15:55:16,-70,41
2024-01-01 15:55:27,-69,39
2024-01-01 15:55:37,-65,38
2024-01-01 15:55:47,-59,38
2024-01-01 15:55:58,-55,39
2024-01-01 15:56:08,-53,39
2024-01-01 15:56:18,-53,39
2024-01-01 15:56:29,-53,38
2024-01-01 15:56:39,-52,38
2024-01-01 15:56:49,-51,37
2024-01-01 15:57:00,-49,37
2024-01-01 15:57:10,-46,37
2024-01-01 15:57:20,-43,36
