current_time,detector_temperature,backside_temperature
2024-01-01 15:36:50,-62,40
2024-01-01 15:37:01,-64,39
2024-01-01 15:37:11,-63,38
2024-01-01 15:37:21,-61,38
2024-01-01 15:37:32,-61,39
2024-01-01 15:37:42,-63,40
2024-01-01 15:37:52,-64,40
2024-01-01 15:38:03,-66,41
2024-01-01 15:38:13,-68,41
2024-01-01 15:38:23,-69,42
2024-01-01 15:38:34,-70,42
2024-01-01 15:38:44,-71,42
2024-01-01 15:38:55,-72,41
2024-01-01 15:39:05,-72,41
2024-01-01 15:39:15,-72,41
2024-01-01 15:39:26,-71,41
2024-01-01 15:39:36,-71,40
2024-01-01 15:39:46,-70,40
2024-01-01 15:39:57,-70,40
2024-01-01 15:40:07,-70,40
2024-01-01 15:40:17,-70,40
2024-01-01 15:40:28,-70,40
2024-01-01 15:40:38,-70,40
2024-01-01 15:40:48,-70,40
2024-01-01 15:40:59,-70,40
2024-01-01 15:41:09,-70,40
2024-01-01 15:41:19,-70,40
2024-01-01 15:41:30,-70,40
2024-01-01 15:41:40,-70,40
2024-01-01 15:41:50,-70,40
2024-01-01 15:42:01,-70,40
2024-01-01 15:42:11,-70,40
2024-01-01 15:42:21,-70,40
2024-01-01 15:42:32,-70,40
2024-01-01 15:42:42,-70,40
2024-01-01 15:42:53,-70,40
2024-01-01 15:43:03,-70,40
2024-01-01 15:43:13,-70,40
2024-01-01 15:43:24,-70,40
2024-01-01 15:43:34,-70,40
2024-01-01 15:43:44,-70,40
2024-01-01 15:43:55,-70,40
2024-01-01 15:44:05,-70,40
2024-01-01 15:44:15,-70,40
2024-01-01 15:44:26,-70,40
2024-01-01 15:44:36,-70,40
2024-01-01 15:44:46,-70,40
2024-01-01 15:44:57,-70,40
2024-01-01 15:45:07,-70,40
2024-01-01 15:45:17,-70,40
2024-01-01 15:45:28,-70,40
2024-01-01 15:45:38,-70,40
2024-01-01 15:45:49,-70,40
2024-01-01 15:45:59,-70,40
2024-01-01 15:46:09,-70,40
2024-01-01 15:46:20,-70,40
2024-01-01 15:46:30,-70,40
2024-01-01 15:46:40,-70,40
2024-01-01 15:46:51,-70,40
2024-01-01 15:47:01,-70,40
2024-01-01 15:47:11,-70,40
2024-01-01 15:47:22,-70,40
2024-01-01 15:47:32,-70,40
2024-01-01 15:47:42,-70,40
2024-01-01 15:47:53,-70,40
2024-01-01 15:48:03,-70,40
2024-01-01 15:48:13,-70,40
2024-01-01 15:48:24,-70,40
2024-01-01 15:48:34,-70,40
2024-01-01 15:48:44,-70,40
2024-01-01 15:48:55,-70,40
2024-01-01 15:49:05,-70,40
2024-01-01 15:49:16,-70,40
2024-01-01 15:49:26,-70,40
2024-01-01 15:49:36,-70,40
2024-01-01 15:49:47,-70,40
2024-01-01 15:49:57,-70,40
2024-01-01 15:50:07,-70,40
2024-01-01 15:50:18,-70,40
2024-01-01 15:50:28,-70,40
2024-01-01 15:50:38,-70,40
2024-01-01 15:50:49,-70,40
2024-01-01 15:50:59,-70,40
2024-01-01 15:51:09,-70,40
2024-01-01 15:51:20,-70,40
2024-01-01 15:51:30,-70,40
2024-01-01 15:51:40,-70,40
2024-01-01 15:51:51,-70,40
2024-01-01 15:52:01,-70,40
2024-01-01 15:52:11,-70,40
2024-01-01 15:52:22,-70,40
2024-01-01 15:52:32,-70,40
2024-01-01 15:52:42,-70,40
2024-01-01 15:52:53,-70,40
2024-01-01 15:53:03,-70,40
2024-01-01 15:53:13,-70,40
2024-01-01 15:53:24,-70,40
2024-01-01 15:53:34,-70,40
2024-01-01 15:53:44,-70,40
2024-01-01 15:53:55,-70,40
2024-01-01 15:54:05,-70,40
2024-01-01 15:54:15,-70,40
2024-01-01 15:54:26,-70,40
2024-01-01 15:54:36,-70,40
2024-01-01 15:54:46,-70,40
2024-01-01 15:54:57,-70,40
2024-01-01 15:55:07,-70,40
2024-01-01 15:55:18,-70,40
2024-01-01 15:55:28,-69,39
2024-01-01 15:55:39,-65,38
2024-01-01 15:55:50,-58,38
2024-01-01 15:56:00,-55,38
2024-01-01 15:56:11,-54,38
2024-01-01 15:56:21,-53,38
2024-01-01 15:56:31,-53,38
2024-01-01 15:56:42,-52,37
2024-01-01 15:56:52,-51,37
2024-01-01 15:57:02,-48,36
2024-01-01 15:57:13,-45,36
2024-01-01 15:57:23,-43,36
