current_time,detector_temperature,backside_temperature
2023-12-27 14:58:02,24,22
2023-12-27 14:58:12,24,22
2023-12-27 14:58:23,23,23
2023-12-27 14:58:33,20,23
2023-12-27 14:58:43,17,23
2023-12-27 14:58:54,13,23
2023-12-27 14:59:04,10,23
2023-12-27 14:59:14,7,24
2023-12-27 14:59:25,5,24
2023-12-27 14:59:35,3,24
2023-12-27 14:59:45,1,24
2023-12-27 14:59:56,-1,24
2023-12-27 15:00:06,-3,24
2023-12-27 15:00:16,-5,25
2023-12-27 15:00:27,-7,25
2023-12-27 15:00:37,-10,25
2023-12-27 15:00:47,-12,25
2023-12-27 15:00:58,-15,26
2023-12-27 15:01:08,-17,26
2023-12-27 15:01:18,-19,26
2023-12-27 15:01:28,-22,27
2023-12-27 15:01:39,-24,27
2023-12-27 15:01:49,-26,27
2023-12-27 15:02:00,-28,28
2023-12-27 15:02:10,-31,28
2023-12-27 15:02:20,-33,29
2023-12-27 15:02:31,-35,29
2023-12-27 15:02:41,-37,29
2023-12-27 15:02:51,-40,30
2023-12-27 15:03:02,-42,30
2023-12-27 15:03:12,-44,31
2023-12-27 15:03:22,-46,32
2023-12-27 15:03:33,-48,32
2023-12-27 15:03:43,-51,33
2023-12-27 15:03:53,-53,34
2023-12-27 15:04:04,-55,34
2023-12-27 15:04:14,-56,35
2023-12-27 15:04:25,-58,35
2023-12-27 15:04:35,-60,36
2023-12-27 15:04:45,-61,36
2023-12-27 15:04:56,-62,37
2023-12-27 15:05:06,-64,37
2023-12-27 15:05:16,-65,38
2023-12-27 15:05:27,-66,38
2023-12-27 15:05:37,-66,38
2023-12-27 15:05:47,-67,39
2023-12-27 15:05:58,-68,39
2023-12-27 15:06:08,-68,39
2023-12-27 15:06:18,-69,39
2023-12-27 15:06:29,-70,40
2023-12-27 15:06:39,-70,40
2023-12-27 15:06:49,-70,40
2023-12-27 15:07:00,-71,40
2023-12-27 15:07:10,-71,40
2023-12-27 15:07:20,-71,41
2023-12-27 15:07:31,-72,41
2023-12-27 15:07:41,-72,41
2023-12-27 15:07:51,-72,41
2023-12-27 15:08:02,-72,41
2023-12-27 15:08:12,-72,41
2023-12-27 15:08:22,-72,42
2023-12-27 15:08:33,-72,42
2023-12-27 15:08:43,-72,42
2023-12-27 15:08:54,-72,42
2023-12-27 15:09:04,-73,42
2023-12-27 15:09:14,-73,42
2023-12-27 15:09:25,-73,42
2023-12-27 15:09:35,-73,42
2023-12-27 15:09:45,-73,42
2023-12-27 15:09:56,-73,42
2023-12-27 15:10:06,-73,42
2023-12-27 15:10:17,-73,42
2023-12-27 15:10:27,-73,42
2023-12-27 15:10:37,-73,43
2023-12-27 15:10:48,-73,43
2023-12-27 15:10:58,-72,43
2023-12-27 15:11:08,-72,43
2023-12-27 15:11:19,-72,43
2023-12-27 15:11:29,-72,43
