current_time,detector_temperature,backside_temperature
2023-12-27 15:10:34,-80,37
2023-12-27 15:10:44,-80,37
2023-12-27 15:10:54,-80,37
2023-12-27 15:11:05,-80,37
2023-12-27 15:11:15,-80,37
2023-12-27 15:11:26,-80,37
2023-12-27 15:11:36,-80,37
2023-12-27 15:11:46,-80,37
2023-12-27 15:11:56,-80,37
2023-12-27 15:12:07,-80,37
2023-12-27 15:12:17,-80,37
2023-12-27 15:12:28,-80,37
2023-12-27 15:12:38,-80,37
2023-12-27 15:12:48,-80,37
2023-12-27 15:12:59,-80,37
2023-12-27 15:13:09,-80,37
2023-12-27 15:13:19,-80,37
2023-12-27 15:13:30,-80,37
2023-12-27 15:13:40,-80,37
2023-12-27 15:13:50,-80,37
2023-12-27 15:14:01,-80,37
2023-12-27 15:14:11,-80,37
2023-12-27 15:14:22,-80,37
2023-12-27 15:14:32,-80,38
2023-12-27 15:14:42,-80,38
2023-12-27 15:14:53,-80,38
2023-12-27 15:15:03,-80,38
2023-12-27 15:15:14,-80,38
2023-12-27 15:15:24,-80,38
2023-12-27 15:15:34,-80,38
2023-12-27 15:15:45,-80,38
2023-12-27 15:15:55,-80,38
2023-12-27 15:16:05,-80,38
2023-12-27 15:16:16,-80,38
2023-12-27 15:16:26,-80,38
2023-12-27 15:16:36,-80,38
2023-12-27 15:16:47,-80,38
2023-12-27 15:16:57,-80,38
2023-12-27 15:17:07,-80,38
2023-12-27 15:17:18,-80,38
2023-12-27 15:17:28,-80,38
2023-12-27 15:17:38,-80,38
2023-12-27 15:17:49,-80,38
2023-12-27 15:17:59,-80,38
2023-12-27 15:18:09,-80,38
2023-12-27 15:18:20,-80,38
2023-12-27 15:18:30,-80,38
2023-12-27 15:18:40,-80,38
2023-12-27 15:18:51,-80,38
2023-12-27 15:19:01,-80,38
2023-12-27 15:19:11,-80,38
2023-12-27 15:19:22,-80,38
2023-12-27 15:19:32,-80,38
2023-12-27 15:19:42,-80,38
2023-12-27 15:19:53,-80,38
2023-12-27 15:20:03,-80,38
2023-12-27 15:20:13,-80,38
2023-12-27 15:20:24,-80,38
2023-12-27 15:20:34,-80,38
2023-12-27 15:20:44,-80,38
2023-12-27 15:20:55,-80,38
2023-12-27 15:21:05,-80,38
2023-12-27 15:21:16,-80,38
2023-12-27 15:21:26,-80,38
2023-12-27 15:21:36,-80,38
2023-12-27 15:21:47,-80,38
2023-12-27 15:21:57,-80,38
2023-12-27 15:22:07,-80,38
2023-12-27 15:22:17,-80,38
2023-12-27 15:22:28,-80,38
2023-12-27 15:22:38,-80,38
2023-12-27 15:22:48,-80,38
2023-12-27 15:22:59,-80,38
2023-12-27 15:23:09,-80,38
2023-12-27 15:23:19,-80,39
2023-12-27 15:23:30,-80,39
2023-12-27 15:23:40,-80,39
2023-12-27 15:23:50,-80,39
2023-12-27 15:24:01,-80,39
2023-12-27 15:24:11,-80,39
2023-12-27 15:24:21,-80,39
2023-12-27 15:24:32,-80,39
2023-12-27 15:24:42,-80,39
2023-12-27 15:24:52,-80,39
2023-12-27 15:25:03,-80,39
2023-12-27 15:25:13,-80,39
2023-12-27 15:25:23,-80,39
2023-12-27 15:25:34,-80,39
2023-12-27 15:25:44,-80,39
2023-12-27 15:25:55,-80,39
2023-12-27 15:26:05,-80,39
2023-12-27 15:26:15,-80,39
2023-12-27 15:26:26,-80,39
2023-12-27 15:26:36,-80,40
2023-12-27 15:26:46,-80,40
2023-12-27 15:26:57,-80,40
2023-12-27 15:27:07,-80,40
2023-12-27 15:27:18,-80,40
2023-12-27 15:27:28,-80,40
2023-12-27 15:27:38,-80,40
2023-12-27 15:27:49,-80,40
2023-12-27 15:27:59,-80,40
2023-12-27 15:28:09,-80,40
2023-12-27 15:28:20,-80,40
2023-12-27 15:28:30,-80,40
2023-12-27 15:28:40,-80,40
2023-12-27 15:28:51,-80,40
2023-12-27 15:29:01,-80,40
2023-12-27 15:29:11,-80,40
2023-12-27 15:29:22,-80,40
2023-12-27 15:29:32,-80,40
2023-12-27 15:29:42,-80,40
2023-12-27 15:29:53,-80,40
2023-12-27 15:30:03,-80,41
2023-12-27 15:30:13,-80,41
2023-12-27 15:30:24,-80,41
2023-12-27 15:30:34,-80,41
2023-12-27 15:30:45,-80,41
2023-12-27 15:30:55,-80,41
2023-12-27 15:31:05,-80,41
2023-12-27 15:31:16,-80,41
2023-12-27 15:31:26,-80,41
2023-12-27 15:31:36,-80,41
2023-12-27 15:31:47,-80,41
2023-12-27 15:31:57,-80,41
2023-12-27 15:32:07,-80,41
2023-12-27 15:32:18,-80,41
2023-12-27 15:32:28,-80,41
2023-12-27 15:32:38,-80,41
2023-12-27 15:32:49,-80,41
2023-12-27 15:32:59,-80,41
2023-12-27 15:33:09,-80,41
2023-12-27 15:33:20,-80,41
2023-12-27 15:33:30,-80,41
2023-12-27 15:33:40,-80,41
2023-12-27 15:33:50,-80,41
2023-12-27 15:34:01,-80,41
2023-12-27 15:34:11,-80,42
2023-12-27 15:34:22,-80,42
2023-12-27 15:34:32,-80,42
2023-12-27 15:34:42,-80,42
2023-12-27 15:34:53,-80,42
2023-12-27 15:35:03,-80,42
2023-12-27 15:35:13,-80,42
2023-12-27 15:35:24,-80,42
2023-12-27 15:35:34,-80,42
2023-12-27 15:35:44,-80,42
2023-12-27 15:35:55,-80,42
2023-12-27 15:36:05,-80,42
2023-12-27 15:36:15,-80,42
2023-12-27 15:36:26,-80,42
2023-12-27 15:36:36,-80,42
2023-12-27 15:36:46,-80,42
2023-12-27 15:36:56,-80,42
2023-12-27 15:37:07,-80,42
2023-12-27 15:37:17,-80,42
2023-12-27 15:37:27,-80,42
2023-12-27 15:37:38,-80,42
2023-12-27 15:37:48,-80,42
2023-12-27 15:37:58,-80,42
2023-12-27 15:38:09,-80,42
2023-12-27 15:38:19,-80,42
2023-12-27 15:38:29,-80,42
2023-12-27 15:38:40,-80,42
2023-12-27 15:38:50,-80,42
2023-12-27 15:39:00,-80,42
2023-12-27 15:39:11,-80,42
2023-12-27 15:39:21,-80,42
2023-12-27 15:39:32,-80,43
2023-12-27 15:39:42,-80,43
2023-12-27 15:39:52,-80,43
2023-12-27 15:40:03,-80,43
2023-12-27 15:40:13,-80,43
2023-12-27 15:40:23,-80,43
2023-12-27 15:40:33,-80,43
2023-12-27 15:40:44,-80,43
2023-12-27 15:40:54,-80,43
2023-12-27 15:41:04,-80,43
2023-12-27 15:41:15,-80,43
2023-12-27 15:41:25,-80,43
2023-12-27 15:41:36,-80,43
2023-12-27 15:41:46,-80,43
2023-12-27 15:41:56,-80,43
2023-12-27 15:42:06,-80,43
2023-12-27 15:42:17,-80,43
2023-12-27 15:42:27,-80,43
2023-12-27 15:42:37,-80,43
2023-12-27 15:42:48,-80,43
2023-12-27 15:42:58,-80,43
2023-12-27 15:43:09,-80,43
2023-12-27 15:43:19,-80,43
2023-12-27 15:43:30,-80,43
2023-12-27 15:43:40,-80,43
2023-12-27 15:43:50,-80,43
2023-12-27 15:44:01,-80,43
2023-12-27 15:44:11,-80,43
2023-12-27 15:44:21,-80,43
2023-12-27 15:44:32,-80,43
2023-12-27 15:44:42,-80,43
2023-12-27 15:44:52,-80,43
2023-12-27 15:45:03,-80,43
2023-12-27 15:45:13,-80,43
2023-12-27 15:45:24,-80,43
2023-12-27 15:45:34,-80,43
2023-12-27 15:45:44,-80,43
2023-12-27 15:45:55,-80,43
2023-12-27 15:46:05,-80,43
2023-12-27 15:46:15,-80,43
2023-12-27 15:46:26,-80,43
2023-12-27 15:46:36,-80,43
2023-12-27 15:46:46,-80,43
2023-12-27 15:46:57,-80,43
2023-12-27 15:47:07,-80,43
2023-12-27 15:47:17,-80,43
2023-12-27 15:47:28,-80,43
2023-12-27 15:47:38,-80,43
2023-12-27 15:47:48,-80,43
2023-12-27 15:47:59,-80,43
2023-12-27 15:48:09,-80,43
2023-12-27 15:48:19,-80,43
2023-12-27 15:48:30,-80,43
2023-12-27 15:48:40,-80,43
2023-12-27 15:48:51,-80,43
2023-12-27 15:49:01,-80,43
2023-12-27 15:49:11,-80,44
2023-12-27 15:49:22,-80,44
2023-12-27 15:49:32,-80,44
2023-12-27 15:49:42,-80,44
2023-12-27 15:49:53,-80,44
2023-12-27 15:50:03,-80,43
2023-12-27 15:50:13,-80,43
2023-12-27 15:50:24,-80,43
2023-12-27 15:50:34,-80,43
2023-12-27 15:50:44,-80,43
2023-12-27 15:50:55,-80,43
2023-12-27 15:51:05,-80,43
2023-12-27 15:51:15,-80,43
2023-12-27 15:51:25,-80,43
2023-12-27 15:51:36,-80,43
2023-12-27 15:51:46,-80,43
2023-12-27 15:51:56,-80,43
2023-12-27 15:52:07,-80,43
2023-12-27 15:52:17,-80,43
2023-12-27 15:52:28,-80,43
2023-12-27 15:52:38,-80,43
2023-12-27 15:52:48,-80,43
2023-12-27 15:52:59,-80,43
2023-12-27 15:53:09,-80,43
2023-12-27 15:53:19,-80,43
2023-12-27 15:53:30,-80,43
2023-12-27 15:53:40,-80,43
2023-12-27 15:53:50,-80,43
2023-12-27 15:54:01,-80,43
2023-12-27 15:54:11,-80,43
2023-12-27 15:54:21,-80,43
2023-12-27 15:54:32,-80,43
2023-12-27 15:54:42,-80,42
2023-12-27 15:54:52,-80,42
2023-12-27 15:55:03,-80,42
2023-12-27 15:55:13,-80,42
2023-12-27 15:55:23,-80,42
2023-12-27 15:55:34,-80,42
2023-12-27 15:55:44,-80,42
2023-12-27 15:55:54,-80,42
2023-12-27 15:56:05,-80,42
2023-12-27 15:56:15,-80,42
2023-12-27 15:56:25,-80,42
2023-12-27 15:56:36,-80,42
2023-12-27 15:56:46,-80,42
2023-12-27 15:56:56,-80,42
2023-12-27 15:57:07,-80,42
2023-12-27 15:57:17,-80,42
2023-12-27 15:57:27,-80,42
2023-12-27 15:57:38,-80,42
2023-12-27 15:57:48,-80,41
2023-12-27 15:57:58,-80,41
2023-12-27 15:58:09,-80,41
2023-12-27 15:58:19,-80,41
2023-12-27 15:58:29,-80,41
2023-12-27 15:58:40,-80,41
2023-12-27 15:58:50,-80,41
2023-12-27 15:59:00,-80,41
2023-12-27 15:59:11,-80,41
2023-12-27 15:59:21,-80,41
2023-12-27 15:59:31,-80,41
2023-12-27 15:59:42,-80,41
2023-12-27 15:59:52,-80,41
2023-12-27 16:00:02,-80,41
2023-12-27 16:00:13,-80,41
2023-12-27 16:00:23,-80,41
2023-12-27 16:00:33,-80,41
2023-12-27 16:00:44,-80,41
2023-12-27 16:00:54,-80,41
2023-12-27 16:01:04,-80,40
2023-12-27 16:01:15,-80,40
2023-12-27 16:01:25,-80,40
2023-12-27 16:01:35,-80,40
2023-12-27 16:01:46,-80,40
2023-12-27 16:01:56,-80,40
2023-12-27 16:02:07,-80,40
2023-12-27 16:02:17,-80,40
2023-12-27 16:02:27,-80,40
2023-12-27 16:02:38,-80,40
2023-12-27 16:02:48,-80,40
2023-12-27 16:02:58,-80,40
2023-12-27 16:03:08,-80,40
2023-12-27 16:03:19,-80,40
2023-12-27 16:03:29,-80,40
2023-12-27 16:03:39,-80,40
2023-12-27 16:03:50,-80,40
2023-12-27 16:04:00,-80,40
2023-12-27 16:04:10,-80,40
2023-12-27 16:04:21,-80,40
2023-12-27 16:04:31,-80,40
2023-12-27 16:04:41,-80,39
2023-12-27 16:04:52,-80,39
2023-12-27 16:05:02,-80,39
2023-12-27 16:05:12,-80,39
2023-12-27 16:05:23,-80,39
2023-12-27 16:05:33,-80,39
2023-12-27 16:05:43,-80,39
2023-12-27 16:05:54,-80,39
2023-12-27 16:06:04,-80,39
2023-12-27 16:06:14,-80,39
2023-12-27 16:06:25,-80,39
2023-12-27 16:06:35,-80,39
2023-12-27 16:06:46,-80,39
2023-12-27 16:06:56,-80,39
2023-12-27 16:07:06,-80,39
2023-12-27 16:07:17,-80,39
2023-12-27 16:07:27,-80,39
2023-12-27 16:07:37,-80,39
2023-12-27 16:07:48,-80,39
2023-12-27 16:07:58,-80,39
2023-12-27 16:08:08,-80,39
2023-12-27 16:08:19,-80,39
2023-12-27 16:08:29,-80,39
2023-12-27 16:08:39,-80,39
2023-12-27 16:08:50,-80,39
2023-12-27 16:09:00,-80,39
2023-12-27 16:09:10,-80,39
2023-12-27 16:09:21,-80,39
2023-12-27 16:09:31,-80,39
2023-12-27 16:09:41,-80,39
2023-12-27 16:09:52,-80,39
2023-12-27 16:10:02,-80,39
2023-12-27 16:10:12,-80,39
2023-12-27 16:10:23,-80,39
2023-12-27 16:10:33,-80,40
2023-12-27 16:10:43,-80,40
2023-12-27 16:10:54,-80,40
2023-12-27 16:11:04,-80,40
2023-12-27 16:11:14,-80,40
2023-12-27 16:11:25,-80,40
2023-12-27 16:11:35,-80,40
2023-12-27 16:11:45,-80,40
2023-12-27 16:11:56,-80,40
2023-12-27 16:12:06,-80,40
2023-12-27 16:12:17,-80,40
2023-12-27 16:12:27,-80,40
2023-12-27 16:12:37,-80,40
2023-12-27 16:12:48,-80,40
2023-12-27 16:12:58,-80,40
2023-12-27 16:13:09,-80,40
2023-12-27 16:13:19,-80,40
2023-12-27 16:13:29,-80,40
2023-12-27 16:13:40,-80,40
2023-12-27 16:13:50,-80,40
2023-12-27 16:14:00,-80,40
2023-12-27 16:14:11,-80,40
2023-12-27 16:14:21,-80,40
2023-12-27 16:14:31,-80,40
2023-12-27 16:14:42,-80,40
2023-12-27 16:14:52,-80,40
2023-12-27 16:15:02,-80,40
2023-12-27 16:15:13,-80,40
2023-12-27 16:15:23,-80,40
2023-12-27 16:15:33,-80,40
2023-12-27 16:15:44,-80,40
2023-12-27 16:15:54,-80,41
2023-12-27 16:16:05,-80,41
2023-12-27 16:16:15,-80,41
2023-12-27 16:16:25,-80,41
2023-12-27 16:16:36,-80,41
2023-12-27 16:16:46,-80,41
2023-12-27 16:16:56,-80,41
2023-12-27 16:17:07,-80,41
2023-12-27 16:17:17,-80,41
2023-12-27 16:17:27,-80,41
2023-12-27 16:17:38,-80,41
2023-12-27 16:17:48,-80,41
2023-12-27 16:17:58,-80,41
2023-12-27 16:18:09,-80,41
2023-12-27 16:18:19,-80,41
2023-12-27 16:18:29,-80,41
2023-12-27 16:18:40,-80,41
2023-12-27 16:18:50,-80,41
2023-12-27 16:19:00,-80,41
2023-12-27 16:19:11,-80,41
2023-12-27 16:19:21,-80,41
2023-12-27 16:19:31,-80,41
2023-12-27 16:19:42,-80,41
2023-12-27 16:19:52,-80,41
2023-12-27 16:20:02,-80,41
2023-12-27 16:20:13,-80,41
2023-12-27 16:20:23,-80,41
2023-12-27 16:20:33,-80,41
2023-12-27 16:20:44,-80,41
2023-12-27 16:20:54,-80,41
2023-12-27 16:21:05,-80,41
2023-12-27 16:21:15,-80,41
2023-12-27 16:21:25,-80,41
2023-12-27 16:21:36,-80,41
2023-12-27 16:21:46,-80,41
2023-12-27 16:21:56,-80,40
2023-12-27 16:22:07,-80,40
2023-12-27 16:22:17,-80,40
2023-12-27 16:22:27,-80,40
2023-12-27 16:22:38,-80,40
2023-12-27 16:22:48,-80,40
2023-12-27 16:22:58,-80,40
2023-12-27 16:23:08,-80,40
2023-12-27 16:23:19,-80,40
2023-12-27 16:23:29,-80,40
2023-12-27 16:23:40,-80,40
2023-12-27 16:23:50,-80,40
2023-12-27 16:24:00,-80,40
2023-12-27 16:24:10,-80,40
2023-12-27 16:24:21,-80,40
2023-12-27 16:24:31,-80,40
2023-12-27 16:24:41,-80,40
2023-12-27 16:24:52,-80,40
2023-12-27 16:25:02,-80,40
2023-12-27 16:25:13,-80,40
2023-12-27 16:25:23,-80,40
2023-12-27 16:25:33,-80,40
2023-12-27 16:25:44,-80,40
2023-12-27 16:25:54,-80,40
2023-12-27 16:26:05,-80,40
2023-12-27 16:26:15,-80,40
2023-12-27 16:26:25,-80,40
2023-12-27 16:26:36,-80,40
2023-12-27 16:26:46,-80,40
2023-12-27 16:26:57,-80,40
2023-12-27 16:27:07,-80,40
2023-12-27 16:27:17,-80,40
2023-12-27 16:27:28,-80,40
2023-12-27 16:27:38,-80,40
2023-12-27 16:27:49,-80,40
2023-12-27 16:27:59,-80,40
2023-12-27 16:28:09,-80,40
2023-12-27 16:28:20,-80,40
2023-12-27 16:28:30,-80,40
2023-12-27 16:28:40,-80,40
2023-12-27 16:28:51,-80,39
2023-12-27 16:29:01,-80,39
2023-12-27 16:29:11,-80,39
