current_time,detector_temperature,backside_temperature
2023-12-31 18:35:53,-27,33
2023-12-31 18:36:04,-25,32
2023-12-31 18:36:14,-25,33
2023-12-31 18:36:24,-27,34
2023-12-31 18:36:35,-31,35
2023-12-31 18:36:45,-34,36
2023-12-31 18:36:55,-38,37
2023-12-31 18:37:06,-42,37
2023-12-31 18:37:16,-45,38
2023-12-31 18:37:26,-48,38
2023-12-31 18:37:37,-50,38
2023-12-31 18:37:47,-53,38
2023-12-31 18:37:57,-55,38
2023-12-31 18:38:08,-57,38
2023-12-31 18:38:18,-58,39
2023-12-31 18:38:28,-60,39
2023-12-31 18:38:39,-62,40
2023-12-31 18:38:49,-64,40
2023-12-31 18:39:00,-66,41
2023-12-31 18:39:10,-67,41
2023-12-31 18:39:20,-69,41
2023-12-31 18:39:30,-70,42
2023-12-31 18:39:41,-71,42
2023-12-31 18:39:51,-72,41
2023-12-31 18:40:02,-72,41
2023-12-31 18:40:12,-72,40
2023-12-31 18:40:22,-72,40
2023-12-31 18:40:33,-71,40
2023-12-31 18:40:43,-70,39
2023-12-31 18:40:53,-70,39
2023-12-31 18:41:04,-70,39
2023-12-31 18:41:14,-70,39
2023-12-31 18:41:24,-70,39
2023-12-31 18:41:35,-70,39
2023-12-31 18:41:45,-70,39
2023-12-31 18:41:56,-70,39
2023-12-31 18:42:06,-70,39
2023-12-31 18:42:16,-70,39
2023-12-31 18:42:26,-70,39
2023-12-31 18:42:37,-70,39
2023-12-31 18:42:47,-70,39
2023-12-31 18:42:58,-70,39
2023-12-31 18:43:08,-70,39
2023-12-31 18:43:18,-70,39
2023-12-31 18:43:29,-70,39
2023-12-31 18:43:39,-70,39
2023-12-31 18:43:49,-70,39
2023-12-31 18:44:00,-70,39
2023-12-31 18:44:10,-70,39
2023-12-31 18:44:21,-70,39
2023-12-31 18:44:31,-70,39
2023-12-31 18:44:41,-70,39
2023-12-31 18:44:52,-70,39
2023-12-31 18:45:02,-70,39
2023-12-31 18:45:12,-70,39
2023-12-31 18:45:23,-70,39
2023-12-31 18:45:33,-70,39
2023-12-31 18:45:43,-70,39
2023-12-31 18:45:54,-70,39
2023-12-31 18:46:04,-70,39
2023-12-31 18:46:15,-70,39
2023-12-31 18:46:25,-70,39
2023-12-31 18:46:35,-70,39
2023-12-31 18:46:46,-70,39
2023-12-31 18:46:56,-70,39
2023-12-31 18:47:06,-70,39
2023-12-31 18:47:16,-70,39
2023-12-31 18:47:27,-70,39
2023-12-31 18:47:37,-70,39
2023-12-31 18:47:48,-70,39
2023-12-31 18:47:58,-70,39
2023-12-31 18:48:08,-70,39
2023-12-31 18:48:18,-70,39
2023-12-31 18:48:29,-70,39
2023-12-31 18:48:39,-70,39
2023-12-31 18:48:50,-70,39
2023-12-31 18:49:00,-70,39
2023-12-31 18:49:10,-70,39
2023-12-31 18:49:21,-70,39
2023-12-31 18:49:31,-70,39
2023-12-31 18:55:52,-70,39
2023-12-31 18:56:39,-70,39
2023-12-31 18:56:49,-70,39
2023-12-31 18:57:00,-70,39
2023-12-31 18:57:10,-70,39
2023-12-31 18:57:21,-70,39
2023-12-31 18:57:31,-70,39
2023-12-31 18:57:41,-70,39
2023-12-31 18:58:16,-70,39
2023-12-31 18:58:27,-70,39
2023-12-31 18:58:37,-70,39
2023-12-31 18:58:47,-70,39
2023-12-31 19:06:37,-70,39
2023-12-31 19:06:47,-70,39
2023-12-31 19:07:14,-70,39
2023-12-31 19:07:25,-70,39
2023-12-31 19:07:35,-70,39
2023-12-31 19:07:46,-70,39
2023-12-31 19:07:56,-70,39
2023-12-31 19:08:06,-70,39
2023-12-31 19:08:17,-70,39
2023-12-31 19:08:27,-70,39
2023-12-31 19:08:37,-70,39
2023-12-31 19:08:48,-70,39
2023-12-31 19:08:58,-70,39
2023-12-31 19:09:08,-70,39
2023-12-31 19:09:19,-70,39
2023-12-31 19:09:29,-70,39
2023-12-31 19:09:39,-70,39
2023-12-31 19:09:50,-70,39
2023-12-31 19:10:00,-70,39
2023-12-31 19:10:10,-70,39
2023-12-31 19:10:21,-70,39
2023-12-31 19:10:31,-70,39
2023-12-31 19:10:42,-70,39
2023-12-31 19:10:52,-70,38
2023-12-31 19:11:02,-70,38
2023-12-31 19:11:13,-70,38
2023-12-31 19:11:23,-70,38
2023-12-31 19:11:33,-70,38
2023-12-31 19:11:44,-70,38
2023-12-31 19:11:54,-70,38
2023-12-31 19:12:04,-70,38
2023-12-31 19:12:15,-70,38
2023-12-31 19:12:25,-70,38
2023-12-31 19:12:35,-70,38
2023-12-31 19:12:46,-70,38
2023-12-31 19:12:56,-70,38
2023-12-31 19:13:07,-70,38
2023-12-31 19:13:17,-70,38
2023-12-31 19:13:27,-70,38
2023-12-31 19:13:38,-70,38
2023-12-31 19:13:48,-70,38
2023-12-31 19:13:58,-70,38
2023-12-31 19:14:09,-70,38
2023-12-31 19:14:19,-70,38
2023-12-31 19:14:29,-70,38
2023-12-31 19:14:40,-70,38
2023-12-31 19:14:50,-70,38
2023-12-31 19:15:00,-70,37
2023-12-31 19:15:11,-70,37
2023-12-31 19:15:21,-70,37
2023-12-31 19:15:31,-70,37
2023-12-31 19:15:42,-70,37
2023-12-31 19:15:52,-70,37
2023-12-31 19:16:03,-70,37
2023-12-31 19:16:13,-70,37
2023-12-31 19:16:23,-70,37
2023-12-31 19:16:34,-70,37
2023-12-31 19:16:44,-70,37
2023-12-31 19:16:54,-70,37
2023-12-31 19:17:05,-70,37
2023-12-31 19:17:15,-70,37
2023-12-31 19:17:25,-70,37
2023-12-31 19:17:36,-70,37
2023-12-31 19:17:46,-70,37
2023-12-31 19:17:56,-70,37
2023-12-31 19:18:07,-70,37
2023-12-31 19:18:17,-70,37
2023-12-31 19:18:27,-70,37
2023-12-31 19:18:38,-70,37
2023-12-31 19:18:48,-70,37
2023-12-31 19:18:59,-70,37
2023-12-31 19:19:09,-70,37
2023-12-31 19:19:19,-70,37
2023-12-31 19:19:30,-70,37
2023-12-31 19:19:40,-70,37
2023-12-31 19:19:50,-70,37
2023-12-31 19:20:00,-70,37
2023-12-31 19:20:11,-70,37
2023-12-31 19:20:21,-70,37
2023-12-31 19:20:32,-70,37
2023-12-31 19:20:42,-70,37
2023-12-31 19:20:52,-70,37
2023-12-31 19:21:02,-70,37
2023-12-31 19:21:13,-70,37
2023-12-31 19:21:23,-70,37
2023-12-31 19:21:34,-70,37
2023-12-31 19:21:44,-70,37
2023-12-31 19:21:54,-70,37
2023-12-31 19:22:05,-70,37
2023-12-31 19:22:15,-70,37
2023-12-31 19:22:25,-70,37
2023-12-31 19:22:36,-70,37
2023-12-31 19:22:46,-70,37
2023-12-31 19:22:57,-70,37
2023-12-31 19:23:07,-70,37
2023-12-31 19:23:17,-70,37
2023-12-31 19:23:28,-70,37
2023-12-31 19:23:38,-70,37
2023-12-31 19:23:49,-70,37
2023-12-31 19:23:59,-70,37
2023-12-31 19:24:09,-70,37
2023-12-31 19:24:20,-70,37
2023-12-31 19:24:30,-70,37
2023-12-31 19:24:40,-70,37
2023-12-31 19:24:51,-70,37
2023-12-31 19:25:01,-70,37
2023-12-31 19:25:11,-70,37
2023-12-31 19:25:22,-70,37
2023-12-31 19:25:32,-70,37
2023-12-31 19:25:42,-70,37
2023-12-31 19:25:53,-70,37
2023-12-31 19:26:03,-70,37
2023-12-31 19:26:13,-70,37
2023-12-31 19:26:24,-70,37
2023-12-31 19:26:34,-70,37
2023-12-31 19:26:44,-70,37
2023-12-31 19:26:55,-70,37
2023-12-31 19:27:05,-70,37
2023-12-31 19:27:15,-70,37
2023-12-31 19:27:26,-70,37
2023-12-31 19:27:36,-70,37
2023-12-31 19:27:47,-70,37
2023-12-31 19:27:57,-70,37
2023-12-31 19:28:08,-70,37
2023-12-31 19:28:18,-70,37
2023-12-31 19:28:28,-70,37
2023-12-31 19:28:39,-70,37
2023-12-31 19:28:49,-70,37
2023-12-31 19:28:59,-70,37
2023-12-31 19:29:10,-70,37
2023-12-31 19:29:20,-70,37
2023-12-31 19:29:30,-70,37
2023-12-31 19:29:41,-70,37
2023-12-31 19:29:51,-70,37
2023-12-31 19:30:02,-70,37
2023-12-31 19:30:12,-70,37
2023-12-31 19:30:22,-70,37
2023-12-31 19:30:33,-70,37
2023-12-31 19:30:43,-70,37
2023-12-31 19:30:53,-70,37
2023-12-31 19:31:04,-70,37
2023-12-31 19:31:14,-70,37
2023-12-31 19:31:24,-70,37
2023-12-31 19:31:35,-70,37
2023-12-31 19:31:45,-70,37
2023-12-31 19:31:55,-70,37
2023-12-31 19:32:06,-70,37
2023-12-31 19:32:16,-70,37
2023-12-31 19:32:26,-70,37
2023-12-31 19:32:37,-70,37
2023-12-31 19:32:47,-70,37
2023-12-31 19:32:57,-70,37
2023-12-31 19:33:08,-70,37
2023-12-31 19:33:18,-70,37
2023-12-31 19:33:28,-70,37
2023-12-31 19:33:39,-70,37
2023-12-31 19:33:49,-70,37
2023-12-31 19:33:59,-70,37
2023-12-31 19:34:10,-70,37
2023-12-31 19:34:20,-70,37
2023-12-31 19:34:31,-70,37
2023-12-31 19:34:41,-70,37
2023-12-31 19:34:51,-70,37
2023-12-31 19:35:02,-70,37
2023-12-31 19:35:12,-70,37
2023-12-31 19:35:22,-70,37
2023-12-31 19:35:33,-70,37
2023-12-31 19:35:43,-70,38
2023-12-31 19:35:53,-70,38
2023-12-31 19:36:04,-70,38
2023-12-31 19:36:14,-70,38
2023-12-31 19:36:24,-70,38
2023-12-31 19:36:35,-70,38
2023-12-31 19:36:45,-70,38
2023-12-31 19:36:55,-70,38
2023-12-31 19:37:06,-70,38
2023-12-31 19:37:16,-70,38
2023-12-31 19:37:26,-70,38
2023-12-31 19:37:37,-70,38
2023-12-31 19:37:47,-70,38
2023-12-31 19:37:57,-70,38
2023-12-31 19:38:08,-70,38
2023-12-31 19:38:18,-70,38
2023-12-31 19:38:28,-70,38
2023-12-31 19:38:39,-70,38
2023-12-31 19:38:49,-70,38
2023-12-31 19:38:59,-70,38
2023-12-31 19:39:10,-70,38
2023-12-31 19:39:20,-70,38
2023-12-31 19:39:31,-70,38
2023-12-31 19:39:41,-70,38
2023-12-31 19:39:51,-70,38
2023-12-31 19:40:02,-70,38
2023-12-31 19:40:12,-70,38
2023-12-31 19:40:22,-70,38
2023-12-31 19:40:33,-70,38
2023-12-31 19:40:43,-70,38
2023-12-31 19:40:54,-70,38
2023-12-31 19:41:04,-70,38
2023-12-31 19:41:14,-70,38
2023-12-31 19:41:25,-70,38
2023-12-31 19:41:35,-70,38
2023-12-31 19:41:45,-70,38
