current_time,detector_temperature,backside_temperature
2023-12-31 18:35:55,-26,32
2023-12-31 18:36:05,-25,32
2023-12-31 18:36:16,-25,33
2023-12-31 18:36:26,-27,34
2023-12-31 18:36:36,-30,34
2023-12-31 18:36:47,-34,35
2023-12-31 18:36:57,-38,36
2023-12-31 18:37:07,-41,36
2023-12-31 18:37:18,-45,36
2023-12-31 18:37:28,-47,37
2023-12-31 18:37:39,-50,37
2023-12-31 18:37:49,-52,37
2023-12-31 18:37:59,-54,37
2023-12-31 18:38:09,-56,37
2023-12-31 18:38:20,-58,37
2023-12-31 18:38:30,-59,38
2023-12-31 18:38:40,-61,38
2023-12-31 18:38:51,-63,39
2023-12-31 18:39:01,-65,39
2023-12-31 18:39:11,-67,40
2023-12-31 18:39:22,-69,40
2023-12-31 18:39:32,-70,40
2023-12-31 18:39:43,-71,40
2023-12-31 18:39:53,-72,40
2023-12-31 18:40:03,-72,40
2023-12-31 18:40:14,-72,39
2023-12-31 18:40:24,-72,39
2023-12-31 18:40:34,-71,39
2023-12-31 18:40:45,-70,38
2023-12-31 18:40:55,-70,38
2023-12-31 18:41:05,-70,38
2023-12-31 18:41:16,-70,38
2023-12-31 18:41:26,-70,38
2023-12-31 18:41:36,-70,38
2023-12-31 18:41:47,-70,38
2023-12-31 18:41:57,-70,38
2023-12-31 18:42:07,-70,38
2023-12-31 18:42:18,-70,38
2023-12-31 18:42:28,-70,38
2023-12-31 18:42:38,-70,38
2023-12-31 18:42:49,-70,38
2023-12-31 18:42:59,-70,38
2023-12-31 18:43:09,-70,38
2023-12-31 18:43:20,-70,38
2023-12-31 18:43:30,-70,38
2023-12-31 18:43:40,-70,38
2023-12-31 18:43:51,-70,38
2023-12-31 18:44:01,-70,38
2023-12-31 18:44:11,-70,38
2023-12-31 18:44:22,-70,38
2023-12-31 18:44:32,-70,38
2023-12-31 18:44:42,-70,38
2023-12-31 18:44:53,-70,38
2023-12-31 18:45:03,-70,38
2023-12-31 18:45:14,-70,38
2023-12-31 18:45:24,-70,38
2023-12-31 18:45:34,-70,38
2023-12-31 18:45:45,-70,38
2023-12-31 18:45:55,-70,38
2023-12-31 18:46:05,-70,38
2023-12-31 18:46:16,-70,38
2023-12-31 18:46:26,-70,38
2023-12-31 18:46:36,-70,38
2023-12-31 18:46:47,-70,38
2023-12-31 18:46:57,-70,38
2023-12-31 18:47:07,-70,38
2023-12-31 18:47:18,-70,38
2023-12-31 18:47:28,-70,38
2023-12-31 18:47:39,-70,38
2023-12-31 18:47:49,-70,38
2023-12-31 18:47:59,-70,38
2023-12-31 18:48:10,-70,38
2023-12-31 18:48:20,-70,38
2023-12-31 18:48:31,-70,38
2023-12-31 18:48:41,-70,38
2023-12-31 18:48:51,-70,38
2023-12-31 18:49:01,-70,38
2023-12-31 18:49:12,-70,38
2023-12-31 18:49:22,-70,38
2023-12-31 18:49:33,-70,38
2023-12-31 18:55:52,-70,38
2023-12-31 18:56:39,-70,38
2023-12-31 18:56:49,-70,38
2023-12-31 18:57:00,-70,38
2023-12-31 18:57:10,-70,38
2023-12-31 18:57:21,-70,38
2023-12-31 18:57:31,-70,38
2023-12-31 18:57:41,-70,38
2023-12-31 18:58:17,-70,38
2023-12-31 18:58:27,-70,38
2023-12-31 18:58:37,-70,38
2023-12-31 18:58:47,-70,38
2023-12-31 19:06:38,-70,39
2023-12-31 19:06:48,-70,39
2023-12-31 19:07:14,-70,39
2023-12-31 19:07:25,-70,39
2023-12-31 19:07:35,-70,39
2023-12-31 19:07:45,-70,39
2023-12-31 19:07:56,-70,38
2023-12-31 19:08:06,-70,38
2023-12-31 19:08:16,-70,38
2023-12-31 19:08:27,-70,38
2023-12-31 19:08:37,-70,38
2023-12-31 19:08:47,-70,38
2023-12-31 19:08:58,-70,38
2023-12-31 19:09:08,-70,38
2023-12-31 19:09:18,-70,38
2023-12-31 19:09:29,-70,38
2023-12-31 19:09:39,-70,38
2023-12-31 19:09:49,-70,38
2023-12-31 19:10:00,-70,38
2023-12-31 19:10:10,-70,38
2023-12-31 19:10:20,-70,38
2023-12-31 19:10:31,-70,38
2023-12-31 19:10:41,-70,38
2023-12-31 19:10:51,-70,38
2023-12-31 19:11:02,-70,38
2023-12-31 19:11:12,-70,38
2023-12-31 19:11:22,-70,38
2023-12-31 19:11:33,-70,38
2023-12-31 19:11:43,-70,37
2023-12-31 19:11:53,-70,37
2023-12-31 19:12:04,-70,37
2023-12-31 19:12:14,-70,37
2023-12-31 19:12:24,-70,37
