current_time,detector_temperature,backside_temperature
2023-12-31 18:35:53,-29,32
2023-12-31 18:36:03,-28,31
2023-12-31 18:36:13,-27,32
2023-12-31 18:36:23,-29,33
2023-12-31 18:36:34,-33,34
2023-12-31 18:36:44,-37,35
2023-12-31 18:36:54,-40,36
2023-12-31 18:37:05,-44,36
2023-12-31 18:37:15,-47,37
2023-12-31 18:37:25,-50,37
2023-12-31 18:37:36,-53,37
2023-12-31 18:37:46,-55,38
2023-12-31 18:37:56,-57,38
2023-12-31 18:38:07,-59,38
2023-12-31 18:38:17,-61,38
2023-12-31 18:38:28,-63,38
2023-12-31 18:38:38,-65,39
2023-12-31 18:38:48,-67,39
2023-12-31 18:38:59,-69,40
2023-12-31 18:39:09,-70,40
2023-12-31 18:39:19,-71,40
2023-12-31 18:39:30,-72,39
2023-12-31 18:39:40,-72,38
2023-12-31 18:39:50,-72,38
2023-12-31 18:40:01,-72,38
2023-12-31 18:40:11,-71,37
2023-12-31 18:40:21,-70,37
2023-12-31 18:40:31,-70,37
2023-12-31 18:40:42,-70,37
2023-12-31 18:40:52,-70,37
2023-12-31 18:41:03,-70,37
2023-12-31 18:41:13,-70,37
2023-12-31 18:41:23,-70,37
2023-12-31 18:41:34,-70,37
2023-12-31 18:41:44,-70,37
2023-12-31 18:41:54,-70,37
2023-12-31 18:42:05,-70,37
2023-12-31 18:42:15,-70,37
2023-12-31 18:42:25,-70,37
2023-12-31 18:42:36,-70,36
2023-12-31 18:42:46,-70,36
2023-12-31 18:42:56,-70,36
2023-12-31 18:43:07,-70,36
2023-12-31 18:43:17,-70,36
2023-12-31 18:43:27,-70,36
2023-12-31 18:43:38,-70,36
2023-12-31 18:43:48,-70,36
2023-12-31 18:43:58,-70,36
2023-12-31 18:44:09,-70,36
2023-12-31 18:44:19,-70,36
2023-12-31 18:44:30,-70,36
2023-12-31 18:44:40,-70,36
2023-12-31 18:44:50,-70,36
2023-12-31 18:45:01,-70,36
2023-12-31 18:45:11,-70,36
2023-12-31 18:45:21,-70,36
2023-12-31 18:45:32,-70,36
2023-12-31 18:45:42,-70,36
2023-12-31 18:45:52,-70,36
2023-12-31 18:46:03,-70,36
2023-12-31 18:46:13,-70,36
2023-12-31 18:46:23,-70,36
2023-12-31 18:46:34,-70,36
2023-12-31 18:46:44,-70,36
2023-12-31 18:46:54,-70,36
2023-12-31 18:47:05,-70,36
2023-12-31 18:47:15,-70,36
2023-12-31 18:47:26,-70,36
2023-12-31 18:47:36,-70,36
2023-12-31 18:47:46,-70,36
2023-12-31 18:47:57,-70,36
2023-12-31 18:48:07,-70,36
2023-12-31 18:48:17,-70,36
2023-12-31 18:48:28,-70,36
2023-12-31 18:48:38,-70,36
2023-12-31 18:48:48,-70,36
2023-12-31 18:48:59,-70,36
2023-12-31 18:49:09,-70,36
2023-12-31 18:49:19,-70,36
2023-12-31 18:49:30,-70,36
2023-12-31 18:55:52,-70,36
2023-12-31 18:56:39,-70,36
2023-12-31 18:56:49,-70,36
2023-12-31 18:57:00,-70,36
2023-12-31 18:57:10,-70,36
2023-12-31 18:57:21,-70,36
2023-12-31 18:57:31,-70,36
2023-12-31 18:57:41,-70,36
2023-12-31 18:58:16,-70,36
2023-12-31 18:58:27,-70,36
2023-12-31 18:58:37,-70,36
2023-12-31 18:58:47,-70,36
2023-12-31 19:06:37,-70,36
2023-12-31 19:06:48,-70,36
2023-12-31 19:07:15,-70,36
2023-12-31 19:07:25,-70,36
2023-12-31 19:07:35,-70,36
2023-12-31 19:07:46,-70,36
2023-12-31 19:07:56,-70,36
2023-12-31 19:08:07,-70,36
2023-12-31 19:08:17,-70,36
2023-12-31 19:08:27,-70,36
2023-12-31 19:08:38,-70,36
2023-12-31 19:08:48,-70,36
2023-12-31 19:08:58,-70,36
2023-12-31 19:09:09,-70,36
2023-12-31 19:09:19,-70,36
2023-12-31 19:09:29,-70,36
2023-12-31 19:09:40,-70,36
2023-12-31 19:09:50,-70,36
2023-12-31 19:10:01,-70,35
2023-12-31 19:10:11,-70,35
2023-12-31 19:10:21,-70,35
2023-12-31 19:10:32,-70,35
2023-12-31 19:10:42,-70,35
2023-12-31 19:10:52,-70,35
2023-12-31 19:11:03,-70,35
2023-12-31 19:11:13,-70,35
2023-12-31 19:11:23,-70,35
2023-12-31 19:11:34,-70,35
2023-12-31 19:11:44,-70,35
2023-12-31 19:11:54,-70,35
2023-12-31 19:12:05,-70,35
2023-12-31 19:12:15,-70,35
2023-12-31 19:12:26,-70,35
2023-12-31 19:12:36,-70,35
2023-12-31 19:12:46,-70,34
2023-12-31 19:12:57,-70,34
2023-12-31 19:13:07,-70,34
2023-12-31 19:13:17,-70,34
2023-12-31 19:13:28,-70,34
2023-12-31 19:13:38,-70,34
2023-12-31 19:13:48,-70,34
2023-12-31 19:13:59,-70,34
2023-12-31 19:14:09,-70,34
2023-12-31 19:14:20,-70,34
2023-12-31 19:14:30,-70,34
2023-12-31 19:14:40,-70,34
2023-12-31 19:14:51,-70,34
2023-12-31 19:15:01,-70,34
2023-12-31 19:15:11,-70,34
2023-12-31 19:15:22,-70,34
2023-12-31 19:15:32,-70,34
2023-12-31 19:15:43,-70,34
2023-12-31 19:15:53,-70,34
2023-12-31 19:16:03,-70,34
2023-12-31 19:16:13,-70,34
2023-12-31 19:16:24,-70,34
2023-12-31 19:16:34,-70,34
2023-12-31 19:16:45,-70,34
2023-12-31 19:16:55,-70,34
2023-12-31 19:17:05,-70,34
2023-12-31 19:17:16,-70,34
2023-12-31 19:17:26,-70,34
2023-12-31 19:17:36,-70,34
2023-12-31 19:17:47,-70,34
2023-12-31 19:17:57,-70,34
2023-12-31 19:18:07,-70,34
2023-12-31 19:18:18,-70,34
2023-12-31 19:18:28,-70,34
2023-12-31 19:18:38,-70,34
2023-12-31 19:18:49,-70,34
2023-12-31 19:18:59,-70,34
2023-12-31 19:19:09,-70,34
2023-12-31 19:19:20,-70,34
2023-12-31 19:19:30,-70,34
2023-12-31 19:19:41,-70,34
2023-12-31 19:19:51,-70,34
2023-12-31 19:20:01,-70,34
2023-12-31 19:20:12,-70,34
2023-12-31 19:20:22,-70,34
2023-12-31 19:20:32,-70,34
2023-12-31 19:20:43,-70,34
2023-12-31 19:20:53,-70,34
2023-12-31 19:21:03,-70,34
2023-12-31 19:21:14,-70,34
2023-12-31 19:21:24,-70,34
2023-12-31 19:21:34,-70,34
2023-12-31 19:21:45,-70,34
2023-12-31 19:21:55,-70,34
2023-12-31 19:22:05,-70,34
2023-12-31 19:22:16,-70,34
2023-12-31 19:22:26,-70,34
2023-12-31 19:22:36,-70,34
2023-12-31 19:22:47,-70,34
2023-12-31 19:22:57,-70,34
2023-12-31 19:23:07,-70,34
2023-12-31 19:23:18,-70,34
2023-12-31 19:23:28,-70,34
2023-12-31 19:23:38,-70,34
2023-12-31 19:23:49,-70,34
2023-12-31 19:23:59,-70,34
2023-12-31 19:24:09,-70,34
2023-12-31 19:24:20,-70,34
2023-12-31 19:24:30,-70,34
2023-12-31 19:24:40,-70,34
2023-12-31 19:24:51,-70,34
2023-12-31 19:25:01,-70,34
2023-12-31 19:25:12,-70,34
2023-12-31 19:25:22,-70,34
2023-12-31 19:25:32,-70,34
2023-12-31 19:25:43,-70,34
2023-12-31 19:25:53,-70,34
